fact_check_id,post_id,relationship,split
59888,17769,backlink,train
80878,5523,backlink,train
80878,21836,claimreview_schema,train
80878,8981,backlink,train
40857,20702,backlink,train
143635,45342,backlink,train
252943,44868,backlink,train
66387,26186,backlink,dev
52541,16171,claimreview_schema,test
252948,30143,claimreview_schema,train
76486,27302,backlink,dev
184838,40109,claimreview_schema,dev
98339,30856,backlink,train
108930,46155,backlink,test
108930,47635,backlink,test
192745,45499,backlink,dev
252955,69888,backlink,dev
252957,40570,backlink,train
252957,54818,backlink,train
124463,45749,backlink,train
178923,42738,backlink,test
91351,13913,claimreview_schema,train
61396,38012,backlink,train
61396,43070,backlink,train
59480,8593,claimreview_schema,train
252961,30031,backlink,train
145042,33899,backlink,dev
56697,25591,claimreview_schema,train
177556,68740,claimreview_schema,test
45674,49565,backlink,train
181627,69154,claimreview_schema,test
252969,38514,backlink,train
95544,42829,backlink,train
54325,9882,claimreview_schema,train
62010,21158,backlink,train
62010,50316,backlink,train
25710,8018,backlink,train
48068,17588,claimreview_schema,train
45646,3829,backlink,train
45646,3830,claimreview_schema,train
33766,28134,backlink,train
33766,40073,backlink,train
33766,44274,backlink,train
93327,19003,backlink,train
252977,35319,backlink,train
187781,54273,backlink,train
252980,44902,backlink,train
193583,25043,claimreview_schema,train
148605,21284,backlink,train
147986,34146,backlink,train
252983,70523,claimreview_schema,train
121366,18674,claimreview_schema,train
68666,34486,backlink,train
47581,50507,claimreview_schema,train
49243,22351,backlink,train
49243,3362,claimreview_schema,train
71293,21718,backlink,train
252993,45346,claimreview_schema,train
177611,23824,backlink,train
177611,53689,backlink,train
44212,10201,backlink,train
137267,67736,claimreview_schema,train
205440,25833,claimreview_schema,train
252998,44426,backlink,train
54455,9673,backlink,train
124339,31819,backlink,train
55504,10299,claimreview_schema,train
58274,5889,claimreview_schema,train
36007,13594,claimreview_schema,train
253009,38654,backlink,train
253009,65998,claimreview_schema,train
62818,49375,claimreview_schema,train
253010,34919,claimreview_schema,train
50856,7904,claimreview_schema,train
50856,18418,backlink,train
4095,16951,backlink,test
57968,70069,backlink,test
253012,35078,claimreview_schema,train
107256,21313,backlink,train
144581,51587,backlink,train
133178,18936,claimreview_schema,train
133178,8913,backlink,train
74219,14885,backlink,train
74219,7331,backlink,train
74219,4426,backlink,train
74219,11207,claimreview_schema,train
97549,44711,backlink,test
97549,45955,backlink,test
97549,54181,backlink,test
53833,20809,claimreview_schema,train
102574,49291,backlink,train
102574,6573,claimreview_schema,train
142136,27583,backlink,train
182989,30525,claimreview_schema,train
133717,68845,claimreview_schema,dev
205575,26755,backlink,train
42957,79091,claimreview_schema,train
118851,15190,backlink,train
253032,47108,backlink,train
25383,10891,backlink,train
25383,21149,backlink,train
253034,32110,backlink,dev
44516,37767,backlink,train
44516,50570,backlink,train
44516,51986,backlink,train
111931,44761,backlink,train
80821,17097,claimreview_schema,train
80821,4724,backlink,train
143460,47967,backlink,train
35678,7382,claimreview_schema,train
25659,38510,backlink,train
25659,42604,backlink,train
146802,33422,backlink,train
146802,17036,claimreview_schema,train
76634,10095,claimreview_schema,train
253046,31303,backlink,train
182479,28899,backlink,train
182479,33709,backlink,train
253051,67241,claimreview_schema,train
253055,36827,backlink,train
32965,51641,backlink,train
164585,62827,claimreview_schema,train
253057,69988,backlink,train
33703,37393,backlink,train
82599,31222,claimreview_schema,test
52084,52619,backlink,train
36318,43879,backlink,test
153592,52243,claimreview_schema,train
85775,40815,claimreview_schema,test
57757,25726,backlink,train
47778,38498,backlink,train
253063,54025,backlink,train
91939,15049,backlink,dev
91939,6778,backlink,dev
144241,22828,claimreview_schema,train
68525,4671,claimreview_schema,train
93348,43195,backlink,train
150215,51859,backlink,dev
150215,53594,backlink,dev
182189,65491,claimreview_schema,train
253076,45806,claimreview_schema,train
180612,36546,backlink,train
106457,37814,claimreview_schema,train
106457,47327,backlink,train
106457,53929,backlink,train
51316,16934,claimreview_schema,train
51316,17928,backlink,train
74951,22356,backlink,train
107992,16147,claimreview_schema,train
182914,33936,backlink,train
62948,9628,claimreview_schema,train
83521,2867,claimreview_schema,train
28467,28186,backlink,train
12627,5692,claimreview_schema,train
12627,18362,backlink,train
132453,26467,backlink,dev
193445,23419,claimreview_schema,test
50912,27877,claimreview_schema,train
50912,20022,backlink,train
130623,68559,claimreview_schema,train
47503,54075,backlink,test
58204,55037,backlink,train
132443,23967,backlink,train
132443,30366,backlink,train
132443,23980,backlink,train
53605,39016,backlink,test
77486,18251,claimreview_schema,train
68805,40204,backlink,train
13146,14703,backlink,train
124839,22533,claimreview_schema,train
124839,17015,backlink,train
75836,52323,backlink,test
253095,36634,backlink,dev
80699,37538,backlink,dev
109912,5067,backlink,train
253096,31249,backlink,train
253096,50970,backlink,train
253096,52377,backlink,train
123717,26174,backlink,train
9366,30047,backlink,train
253099,46870,backlink,dev
253099,69624,backlink,dev
105705,46077,backlink,train
105705,4154,backlink,train
180985,49151,claimreview_schema,dev
253102,49242,backlink,train
54149,4610,claimreview_schema,train
52485,6185,backlink,train
91349,14743,claimreview_schema,train
188012,24435,backlink,dev
253115,29856,backlink,train
103859,26434,backlink,test
82351,45695,claimreview_schema,train
253119,29971,backlink,train
253121,44443,backlink,train
107542,69460,backlink,train
184360,38940,claimreview_schema,train
253125,38235,backlink,train
19133,52397,backlink,train
89178,13339,claimreview_schema,train
159513,49313,backlink,train
253136,67305,claimreview_schema,train
71993,14847,claimreview_schema,train
146463,49187,backlink,train
102576,14019,claimreview_schema,train
80561,13191,backlink,train
80561,13190,backlink,train
49926,42961,backlink,train
49926,51058,backlink,train
193495,25036,claimreview_schema,train
41819,41598,backlink,train
184149,37677,backlink,dev
111020,52859,backlink,train
96772,27146,backlink,train
96772,16050,backlink,train
96772,22440,backlink,train
142601,12809,backlink,test
142601,8446,backlink,test
24764,37898,backlink,test
68637,11290,claimreview_schema,train
141246,47090,backlink,train
141246,9374,claimreview_schema,train
132458,27937,claimreview_schema,train
162403,29480,backlink,train
253161,42248,claimreview_schema,test
148640,21031,claimreview_schema,train
123044,16673,claimreview_schema,train
177381,46714,backlink,train
130826,52939,claimreview_schema,train
253170,28653,backlink,train
63092,48068,backlink,train
129359,45860,backlink,train
80605,18780,claimreview_schema,dev
78236,41245,claimreview_schema,train
253181,65072,claimreview_schema,train
28688,54912,backlink,test
20227,66116,claimreview_schema,train
103015,55010,claimreview_schema,train
46078,32467,backlink,train
51707,13220,backlink,train
51707,4503,backlink,train
161744,22729,backlink,train
161744,22686,backlink,train
183426,42174,backlink,train
9725,19769,claimreview_schema,train
9725,11323,backlink,train
253192,19588,backlink,train
152628,32631,backlink,train
123711,12754,backlink,train
29828,10972,claimreview_schema,train
29828,10973,backlink,train
29828,27111,backlink,train
62283,55235,backlink,test
83449,37849,backlink,train
253204,14547,claimreview_schema,train
20503,22303,claimreview_schema,train
253209,66685,claimreview_schema,train
94599,18026,claimreview_schema,dev
15250,36236,backlink,train
45019,30855,backlink,train
253215,68056,claimreview_schema,train
29954,28939,backlink,train
39037,53076,backlink,test
158711,27228,backlink,train
158711,22618,backlink,train
253217,30997,backlink,train
253217,51349,backlink,train
141194,17726,backlink,train
141194,14453,backlink,train
21060,10407,backlink,train
21060,4524,claimreview_schema,train
144310,26088,backlink,train
144310,26089,claimreview_schema,train
138905,41316,backlink,train
128977,21005,claimreview_schema,train
128977,19260,backlink,train
35082,22003,claimreview_schema,test
132077,31535,backlink,dev
47930,66694,claimreview_schema,train
57172,49702,backlink,dev
72277,12066,backlink,train
72277,6958,claimreview_schema,train
54711,22324,claimreview_schema,dev
253241,42161,backlink,train
35770,15608,backlink,train
50897,14792,backlink,dev
50911,29875,backlink,train
50911,9332,claimreview_schema,train
9563,50283,backlink,test
49950,9161,backlink,dev
154160,33910,backlink,test
148565,8510,backlink,train
98387,40986,backlink,test
136637,25631,backlink,train
144647,55477,backlink,train
89513,3617,claimreview_schema,train
181754,38164,backlink,dev
84404,8928,backlink,dev
253259,37312,backlink,train
39359,50445,backlink,test
195077,35306,backlink,dev
74809,6443,claimreview_schema,train
181689,65519,claimreview_schema,train
80742,9676,claimreview_schema,train
161447,45164,backlink,train
66518,10059,backlink,train
76366,42929,backlink,train
152546,38655,backlink,train
253273,31457,claimreview_schema,train
193551,25156,claimreview_schema,train
193551,25154,backlink,train
141212,7965,backlink,train
141212,19112,backlink,train
186978,55209,claimreview_schema,train
125332,43180,claimreview_schema,train
103779,34522,backlink,train
186637,44744,backlink,test
133768,9457,claimreview_schema,test
144006,26372,backlink,train
144006,26138,claimreview_schema,train
140928,13499,backlink,train
132342,26382,backlink,train
132342,26383,claimreview_schema,train
82753,22252,backlink,train
22903,5162,claimreview_schema,dev
34632,38282,backlink,dev
122391,36061,backlink,train
45042,20416,claimreview_schema,test
38931,11267,backlink,dev
91378,28932,backlink,train
192526,44669,claimreview_schema,train
48758,77014,claimreview_schema,train
152870,66777,claimreview_schema,train
110985,52587,backlink,train
253306,34459,claimreview_schema,train
253306,43014,backlink,train
89572,26703,claimreview_schema,test
53855,3176,claimreview_schema,train
53855,3427,backlink,train
111622,25940,backlink,train
141098,65664,claimreview_schema,train
253313,33651,backlink,train
53862,15324,claimreview_schema,train
69275,55785,backlink,train
79727,13170,claimreview_schema,train
12320,44699,backlink,train
70102,16311,claimreview_schema,train
70102,16312,backlink,train
98417,55503,backlink,train
81148,43572,backlink,train
20436,31525,backlink,train
45650,20347,backlink,train
45650,19689,backlink,train
72220,24175,backlink,train
150475,17597,backlink,train
74157,42282,backlink,train
74157,46975,backlink,train
105521,54384,backlink,train
53063,36625,claimreview_schema,dev
143261,44985,backlink,train
45455,8211,backlink,train
45455,4342,claimreview_schema,train
89796,41591,backlink,train
129126,25397,claimreview_schema,train
137120,18034,claimreview_schema,train
114028,17186,backlink,train
114028,17691,backlink,train
132151,25249,claimreview_schema,train
163432,22880,claimreview_schema,train
114927,11638,claimreview_schema,train
253357,52517,claimreview_schema,train
54248,20092,backlink,dev
253360,46228,backlink,dev
71992,26378,backlink,test
104397,18170,claimreview_schema,test
137651,45146,backlink,train
65907,27086,backlink,train
89260,65180,claimreview_schema,dev
132444,12057,backlink,train
132444,19185,claimreview_schema,train
178520,50653,backlink,test
253375,44016,claimreview_schema,train
82516,22449,claimreview_schema,train
69091,49901,backlink,train
24511,69612,backlink,train
14874,14857,claimreview_schema,train
14874,15044,backlink,train
14874,8625,backlink,train
151251,31409,backlink,train
151251,8801,backlink,train
151251,39652,backlink,train
151251,11378,backlink,train
125401,45181,backlink,train
28938,43005,claimreview_schema,train
28938,44041,backlink,train
253382,36875,claimreview_schema,train
81552,21486,claimreview_schema,train
81552,27064,backlink,train
9712,20067,claimreview_schema,dev
161265,42099,backlink,train
253386,36240,backlink,train
50988,20141,claimreview_schema,train
50988,22177,backlink,train
253387,32286,backlink,train
253388,52589,backlink,train
115886,32491,backlink,train
43980,29577,claimreview_schema,train
43980,52923,claimreview_schema,train
37024,47759,backlink,train
125805,47577,backlink,train
8110,68985,claimreview_schema,dev
253394,38276,backlink,train
253395,46502,backlink,train
180883,37953,backlink,train
253398,49409,claimreview_schema,train
69117,29702,backlink,train
50673,20488,claimreview_schema,dev
56864,12871,claimreview_schema,test
72818,69903,backlink,train
148861,11080,backlink,train
148861,11397,claimreview_schema,train
73962,35052,backlink,train
103226,23796,claimreview_schema,test
25735,75948,backlink,test
253410,30560,backlink,train
124151,4952,backlink,train
111344,32555,backlink,train
193616,2769,backlink,train
84114,11440,claimreview_schema,train
253418,49996,claimreview_schema,train
253419,77919,claimreview_schema,train
54448,21988,claimreview_schema,train
174650,30107,backlink,train
174650,52823,backlink,train
69133,21228,claimreview_schema,train
